,date,time,race,type,race perceived prior,experience,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark
3559,2021-10-28 22:18:00,1900-01-01 22:18:00,white,2_Equipment violation,Yes,7.0,101 lucky,18:15:40,18:43:17,1096.0,1123.0,1338.0,-215.0,0,1
3564,2021-10-29 17:52:00,1900-01-01 17:52:00,white,1_Moving violation,No,9.0,100 sir Frances drake,18:14:30,18:42:10,1094.0,1122.0,1072.0,50.0,1,0
3566,2021-10-29 22:48:00,1900-01-01 22:48:00,white,"3_Non-moving violation, including registration",No,5.0,Molino/janes,18:14:30,18:42:10,1094.0,1122.0,1368.0,-246.0,0,1
3567,2021-10-29 23:08:00,1900-01-01 23:08:00,white,2_Equipment violation,No,,Bridgeway / gate 5 rd,18:14:30,18:42:10,1094.0,1122.0,1388.0,-266.0,0,1
3568,2021-10-29 20:55:00,1900-01-01 20:55:00,middle eastern or south asian,2_Equipment violation,No,6.0,LAS GALINAS / LUCAS VALLEY,18:14:30,18:42:10,1094.0,1122.0,1255.0,-133.0,1,1
3569,2021-10-29 22:35:00,1900-01-01 22:35:00,middle eastern or south asian,2_Equipment violation,No,6.0,SB 101 / MTF,18:14:30,18:42:10,1094.0,1122.0,1355.0,-233.0,0,1
3571,2021-10-30 15:56:00,1900-01-01 15:56:00,hispanic/latino(a),2_Equipment violation,Yes,5.0,500 redwood highway frontage,18:13:21,18:41:05,1093.0,1121.0,956.0,165.0,0,0
3572,2021-10-27 22:18:00,1900-01-01 22:18:00,white,,No,0.0,40 Peter Behr ,18:16:51,18:44:25,1097.0,1124.0,1338.0,-214.0,0,1
3573,2021-10-27 23:00:00,1900-01-01 23:00:00,black/african american,1_Moving violation,No,0.0,SB 101 North San Pedro,18:16:51,18:44:25,1097.0,1124.0,1380.0,-256.0,0,1
3574,2021-10-29 21:00:00,1900-01-01 21:00:00,white,2_Equipment violation,No,0.0,200 Las Gallinas,18:14:30,18:42:10,1094.0,1122.0,1260.0,-138.0,1,1
3575,2021-10-30 20:23:00,1900-01-01 20:23:00,hispanic/latino(a),1_Moving violation,No,5.0,101s/Marin city,18:13:21,18:41:05,1093.0,1121.0,1223.0,-102.0,1,1
3576,2021-10-30 23:00:00,1900-01-01 23:00:00,white,,No,2.0,100 Marin View Drive,18:13:21,18:41:05,1093.0,1121.0,1380.0,-259.0,0,1
3580,2021-10-26 16:29:00,1900-01-01 16:29:00,white,"3_Non-moving violation, including registration",No,1.0,"1600 North San Pedro Rd, Bullhead Flats ",18:18:03,18:45:34,1098.0,1126.0,989.0,137.0,0,0
3583,2021-10-31 22:24:00,1900-01-01 22:24:00,white,1_Moving violation,No,3.0,Morningside Dr/ Broadmoor Ave,18:12:14,18:40:01,1092.0,1120.0,1344.0,-224.0,0,1
3589,2021-10-31 23:33:00,1900-01-01 23:33:00,middle eastern or south asian,1_Moving violation,No,0.0,Highway 101 00uthbound/ Bel Marin Keys Blvd ,18:12:14,18:40:01,1092.0,1120.0,1413.0,-293.0,0,1
3593,2021-11-01 17:32:00,1900-01-01 17:32:00,white,"3_Non-moving violation, including registration",Yes,6.0,4000 bridgeway ,18:11:08,18:38:58,1091.0,1119.0,1052.0,67.0,1,0
3594,2021-11-01 21:50:00,1900-01-01 21:50:00,white,1_Moving violation,No,3.0,Drake @ College,18:11:08,18:38:58,1091.0,1119.0,1310.0,-191.0,0,1
3595,2021-10-31 23:24:00,1900-01-01 23:24:00,white,"3_Non-moving violation, including registration",No,6.0,400 redwood highway frontage,18:12:14,18:40:01,1092.0,1120.0,1404.0,-284.0,0,1
3596,2021-11-01 22:10:00,1900-01-01 22:10:00,black/african american,"3_Non-moving violation, including registration",No,6.0,NB 101 @ 131,18:11:08,18:38:58,1091.0,1119.0,1330.0,-211.0,0,1
3597,2021-10-31 23:26:00,1900-01-01 23:26:00,white,2_Equipment violation,No,6.0,Belvedere Place @ Belvedere Drive,18:12:14,18:40:01,1092.0,1120.0,1406.0,-286.0,0,1
3603,2021-11-01 21:48:00,1900-01-01 21:48:00,white,2_Equipment violation,No,1.0,Civic Center Dr at Peter Behr Drive. ,18:11:08,18:38:58,1091.0,1119.0,1308.0,-189.0,0,1
3604,2021-11-01 21:04:00,1900-01-01 21:04:00,hispanic/latino(a),2_Equipment violation,No,0.0,Atherton Ave/ Bahia Dr ,18:11:08,18:38:58,1091.0,1119.0,1264.0,-145.0,1,1
3605,2021-11-01 21:24:00,1900-01-01 21:24:00,black/african american,2_Equipment violation,No,0.0,Bel Marin Keys Blvd/ Nave Dr ,18:11:08,18:38:58,1091.0,1119.0,1284.0,-165.0,0,1
3606,2021-11-01 22:50:00,1900-01-01 22:50:00,white,2_Equipment violation,No,0.0,Bell Marin Keys Blvd/ Montego Key,18:11:08,18:38:58,1091.0,1119.0,1370.0,-251.0,0,1
3611,2021-11-02 15:35:00,1900-01-01 15:35:00,white,"3_Non-moving violation, including registration",No,1.0,Sir Francis Drake and Oak Ave ,18:10:03,18:37:57,1090.0,1118.0,935.0,183.0,0,0
3612,2021-11-02 16:15:00,1900-01-01 16:15:00,white,1_Moving violation,No,5.0,Loring Ave/ California Ave,18:10:03,18:37:57,1090.0,1118.0,975.0,143.0,0,0
3613,2021-11-02 15:45:00,1900-01-01 15:45:00,white,1_Moving violation,Yes,7.0,1800 Indian valley road ,18:10:03,18:37:57,1090.0,1118.0,945.0,173.0,0,0
3614,2021-11-02 15:53:00,1900-01-01 15:53:00,white,1_Moving violation,Yes,7.0,1800 Indian valley road ,18:10:03,18:37:57,1090.0,1118.0,953.0,165.0,0,0
3615,2021-11-02 16:06:00,1900-01-01 16:06:00,white,1_Moving violation,No,7.0,1800 Indian valley road ,18:10:03,18:37:57,1090.0,1118.0,966.0,152.0,0,0
3616,2021-11-02 16:13:00,1900-01-01 16:13:00,white,1_Moving violation,No,7.0,1800 Indian valley road ,18:10:03,18:37:57,1090.0,1118.0,973.0,145.0,0,0
3617,2021-11-02 15:41:00,1900-01-01 15:41:00,white,1_Moving violation,No,2.0,INDIAN VALLEY RD/ INDIAN SPRINGS RD,18:10:03,18:37:57,1090.0,1118.0,941.0,177.0,0,0
3618,2021-11-02 15:46:00,1900-01-01 15:46:00,white,1_Moving violation,No,2.0,INDIAN VALLEY RD/ INDIAN SPRINGS RD,18:10:03,18:37:57,1090.0,1118.0,946.0,172.0,0,0
3619,2021-11-02 15:52:00,1900-01-01 15:52:00,white,1_Moving violation,No,2.0,INDIAN VALLEY RD/ INDIAN SPRINGS RD,18:10:03,18:37:57,1090.0,1118.0,952.0,166.0,0,0
3620,2021-11-02 16:00:00,1900-01-01 16:00:00,white,1_Moving violation,No,2.0,INDIAN VALLEY RD/ INDIAN SPRINGS RD,18:10:03,18:37:57,1090.0,1118.0,960.0,158.0,0,0
3621,2021-11-02 16:04:00,1900-01-01 16:04:00,white,1_Moving violation,No,2.0,INDIAN VALLEY RD/ INDIAN SPRINGS RD,18:10:03,18:37:57,1090.0,1118.0,964.0,154.0,0,0
3622,2021-11-02 16:20:00,1900-01-01 16:20:00,white,1_Moving violation,No,2.0,INDIAN VALLEY RD/ INDIAN SPRINGS RD,18:10:03,18:37:57,1090.0,1118.0,980.0,138.0,0,0
3623,2021-11-02 16:47:00,1900-01-01 16:47:00,white,1_Moving violation,No,2.0,INDIAN VALLEY RD/ INDIAN SPRINGS RD,18:10:03,18:37:57,1090.0,1118.0,1007.0,111.0,0,0
3624,2021-11-02 17:09:00,1900-01-01 17:09:00,white,2_Equipment violation,No,2.0,SB101/ MILLER CREEK RD,18:10:03,18:37:57,1090.0,1118.0,1029.0,89.0,0,0
3625,2021-11-02 17:42:00,1900-01-01 17:42:00,white,1_Moving violation,Yes,1.0,Laurel Grove Ave and Makin Grade ,18:10:03,18:37:57,1090.0,1118.0,1062.0,56.0,1,0
3626,2021-11-02 23:40:00,1900-01-01 23:40:00,hispanic/latino(a),2_Equipment violation,No,6.0,NB 101 @ 131,18:10:03,18:37:57,1090.0,1118.0,1420.0,-302.0,0,1
3627,2021-11-02 20:52:00,1900-01-01 20:52:00,black/african american,"3_Non-moving violation, including registration",No,6.0,Drake Ave @ Terners Dr.,18:10:03,18:37:57,1090.0,1118.0,1252.0,-134.0,1,1
3634,2021-11-03 15:59:00,1900-01-01 15:59:00,black/african american,"3_Non-moving violation, including registration",Yes,1.0,E. Sir Francis Drake and West Gate San Quentin Pri00n,18:09:00,18:36:58,1089.0,1117.0,959.0,158.0,0,0
3635,2021-11-03 19:19:00,1900-01-01 19:19:00,middle eastern or south asian,1_Moving violation,No,3.0,Drake @ Ross terrace ,18:09:00,18:36:58,1089.0,1117.0,1159.0,-42.0,1,1
3636,2021-11-03 23:17:00,1900-01-01 23:17:00,black/african american,2_Equipment violation,No,1.0,Bridge at Bridgeway Blvd,18:09:00,18:36:58,1089.0,1117.0,1397.0,-280.0,0,1
3644,2021-09-03 16:15:00,1900-01-01 16:15:00,hispanic/latino(a),,Yes,19.0,30 Cole drive,19:36:44,20:04:03,1177.0,1204.0,975.0,229.0,0,0
3648,2021-11-04 23:01:00,1900-01-01 23:01:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,Tennessee Valley Road/ Shoreline Highway ,18:07:59,18:36:00,1088.0,1116.0,1381.0,-265.0,0,1
3649,2021-11-04 23:01:00,1900-01-01 23:01:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,Tennessee Valley Road/ Shoreline Highway ,18:07:59,18:36:00,1088.0,1116.0,1381.0,-265.0,0,1
3650,2021-11-04 21:09:00,1900-01-01 21:09:00,black/african american,"3_Non-moving violation, including registration",No,0.0,Redwood Highway Frontage/ Seminary Dr ,18:07:59,18:36:00,1088.0,1116.0,1269.0,-153.0,1,1
3651,2021-11-04 22:30:00,1900-01-01 22:30:00,white,2_Equipment violation,No,0.0,SB101 Marin City ,18:07:59,18:36:00,1088.0,1116.0,1350.0,-234.0,0,1
3652,2021-11-04 23:40:00,1900-01-01 23:40:00,black/african american,2_Equipment violation,No,0.0,SB101 Rodeo Ave,18:07:59,18:36:00,1088.0,1116.0,1420.0,-304.0,0,1
3653,2021-11-04 19:57:00,1900-01-01 19:57:00,white,2_Equipment violation,No,6.0,N SAN PEDRO / MABRY,18:07:59,18:36:00,1088.0,1116.0,1197.0,-81.0,1,1
3655,2021-11-05 20:47:00,1900-01-01 20:47:00,hispanic/latino(a),2_Equipment violation,No,7.0,Wolfe grade poplar,18:06:59,18:35:03,1087.0,1115.0,1247.0,-132.0,1,1
3656,2021-11-05 22:34:00,1900-01-01 22:34:00,white,2_Equipment violation,No,3.0,Sb 101 @ Marin city,18:06:59,18:35:03,1087.0,1115.0,1354.0,-239.0,0,1
3661,2021-11-06 18:21:00,1900-01-01 18:21:00,white,1_Moving violation,No,18.0,Hwy 101 / hwy 131,18:06:00,18:34:08,1086.0,1114.0,1101.0,13.0,1,0
3664,2021-11-06 18:46:00,1900-01-01 18:46:00,white,1_Moving violation,No,15.0,Pt Reyes Petaluma/Platform Bridge,18:06:00,18:34:08,1086.0,1114.0,1126.0,-12.0,1,1
3665,2021-11-06 22:43:00,1900-01-01 22:43:00,white,"3_Non-moving violation, including registration",No,2.0,1300 Hicks Valley Road,18:06:00,18:34:08,1086.0,1114.0,1363.0,-249.0,0,1
3666,2021-11-06 22:43:00,1900-01-01 22:43:00,white,"3_Non-moving violation, including registration",No,2.0,1300 Hicks Valley Road,18:06:00,18:34:08,1086.0,1114.0,1363.0,-249.0,0,1
3667,2021-11-06 23:17:00,1900-01-01 23:17:00,black/african american,2_Equipment violation,No,4.0,Hwy 101/Hwy131,18:06:00,18:34:08,1086.0,1114.0,1397.0,-283.0,0,1
3668,2021-11-06 17:38:00,1900-01-01 17:38:00,black/african american,2_Equipment violation,No,4.0,800 Redwood Highway Frontage,18:06:00,18:34:08,1086.0,1114.0,1058.0,56.0,1,0
3671,2021-11-05 15:27:00,1900-01-01 15:27:00,hispanic/latino(a),2_Equipment violation,No,16.0,Sir Francis Drake Blvd/San Geronimo Valley Drive ,18:06:59,18:35:03,1087.0,1115.0,927.0,188.0,0,0
3676,2021-11-07 15:24:00,1900-01-01 15:24:00,white,1_Moving violation,No,14.0,Point Reyes Petaluma rd 00uth of Nicasio Valley Road ,17:05:03,17:33:15,1025.0,1053.0,924.0,129.0,0,0
3679,2021-11-07 21:29:00,1900-01-01 21:29:00,white,2_Equipment violation,No,3.0,Drake @ Laurel Grove,17:05:03,17:33:15,1025.0,1053.0,1289.0,-236.0,0,1
3680,2021-11-07 21:23:00,1900-01-01 21:23:00,black/african american,2_Equipment violation,No,4.0,N Bridge Blvd/Bridgeway,17:05:03,17:33:15,1025.0,1053.0,1283.0,-230.0,0,1
3681,2021-11-07 21:59:00,1900-01-01 21:59:00,hispanic/latino(a),2_Equipment violation,No,4.0,500 Redwood Highway Frontage Rd,17:05:03,17:33:15,1025.0,1053.0,1319.0,-266.0,0,1
3682,2021-11-07 22:16:00,1900-01-01 22:16:00,black/african american,2_Equipment violation,No,4.0,Hwy 101/Seminary Dr,17:05:03,17:33:15,1025.0,1053.0,1336.0,-283.0,0,1
3683,2021-11-07 22:20:00,1900-01-01 22:20:00,hispanic/latino(a),1_Moving violation,No,2.0,200 N San Pedro Rd,17:05:03,17:33:15,1025.0,1053.0,1340.0,-287.0,0,1
3684,2021-11-07 22:02:00,1900-01-01 22:02:00,white,1_Moving violation,No,2.0,100 Lucas valley road,17:05:03,17:33:15,1025.0,1053.0,1322.0,-269.0,0,1
3685,2021-11-07 22:30:00,1900-01-01 22:30:00,black/african american,"3_Non-moving violation, including registration",No,5.0,500 redwood highway fromtage,17:05:03,17:33:15,1025.0,1053.0,1350.0,-297.0,0,1
3686,2021-11-07 23:26:00,1900-01-01 23:26:00,white,2_Equipment violation,No,2.0,100 St Vincent’s Dr,17:05:03,17:33:15,1025.0,1053.0,1406.0,-353.0,0,1
3687,2021-11-07 23:32:00,1900-01-01 23:32:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,5.0,101s/shoreline,17:05:03,17:33:15,1025.0,1053.0,1412.0,-359.0,0,1
3695,2021-11-07 22:45:00,1900-01-01 22:45:00,black/african american,1_Moving violation,No,4.0,N Bridge Blvd/Bridgeway,17:05:03,17:33:15,1025.0,1053.0,1365.0,-312.0,0,1
3699,2021-11-08 15:19:00,1900-01-01 15:19:00,hispanic/latino(a),2_Equipment violation,No,6.0,100 Donahue st,17:04:08,17:32:23,1024.0,1052.0,919.0,133.0,0,0
3700,2021-11-08 21:07:00,1900-01-01 21:07:00,hispanic/latino(a),,No,1.0,2 Smith Ranch Rd,17:04:08,17:32:23,1024.0,1052.0,1267.0,-215.0,1,1
3701,2021-11-08 21:31:00,1900-01-01 21:31:00,white,2_Equipment violation,No,1.0,N/B 101 at Nave Dr,17:04:08,17:32:23,1024.0,1052.0,1291.0,-239.0,0,1
3702,2021-11-08 21:42:00,1900-01-01 21:42:00,hispanic/latino(a),2_Equipment violation,No,1.0,5821 Nave Dr. ,17:04:08,17:32:23,1024.0,1052.0,1302.0,-250.0,0,1
3710,2021-11-09 22:20:00,1900-01-01 22:20:00,hispanic/latino(a),2_Equipment violation,No,6.0,100 shoreline hwy,17:03:14,17:31:33,1023.0,1052.0,1340.0,-288.0,0,1
3711,2021-11-09 19:19:00,1900-01-01 19:19:00,white,2_Equipment violation,No,6.0,Redwood Hwy frontage @ 131,17:03:14,17:31:33,1023.0,1052.0,1159.0,-107.0,1,1
3712,2021-11-09 19:35:00,1900-01-01 19:35:00,white,2_Equipment violation,No,6.0,SB 101 at East Blithdale,17:03:14,17:31:33,1023.0,1052.0,1175.0,-123.0,1,1
3717,2021-11-07 19:48:00,1900-01-01 19:48:00,white,1_Moving violation,No,14.0,3000 Civic Center Dr,17:05:03,17:33:15,1025.0,1053.0,1188.0,-135.0,1,1
3718,2021-11-04 18:03:00,1900-01-01 18:03:00,black/african american,2_Equipment violation,No,,SB Highway 101 at I580,18:07:59,18:36:00,1088.0,1116.0,1083.0,33.0,1,0
3719,2021-11-10 19:30:00,1900-01-01 19:30:00,hispanic/latino(a),1_Moving violation,No,0.0,Harbor/ Stone Tree ln,17:02:22,17:30:45,1022.0,1051.0,1170.0,-119.0,1,1
3720,2021-11-10 23:41:00,1900-01-01 23:41:00,black/african american,1_Moving violation,No,0.0,NB101 Bel Marin keys ,17:02:22,17:30:45,1022.0,1051.0,1421.0,-370.0,0,1
3721,2021-11-10 20:19:00,1900-01-01 20:19:00,white,2_Equipment violation,No,6.0,WB 37,17:02:22,17:30:45,1022.0,1051.0,1219.0,-168.0,1,1
3722,2021-11-09 20:06:00,1900-01-01 20:06:00,black/african american,2_Equipment violation,No,6.0, SFD / LAUREL GROVE,17:03:14,17:31:33,1023.0,1052.0,1206.0,-154.0,1,1
3723,2021-11-11 15:36:00,1900-01-01 15:36:00,hispanic/latino(a),"3_Non-moving violation, including registration",Yes,16.0,Northbound Highway 101/Paradise Drive,17:01:31,17:29:58,1022.0,1050.0,936.0,114.0,0,0
3724,2021-11-10 22:06:00,1900-01-01 22:06:00,white,"3_Non-moving violation, including registration",No,,100 shoreline highway ,17:02:22,17:30:45,1022.0,1051.0,1326.0,-275.0,0,1
3725,2021-11-11 21:07:00,1900-01-01 21:07:00,black/african american,"3_Non-moving violation, including registration",No,,Tiburon Blvd at Redwood highway ,17:01:31,17:29:58,1022.0,1050.0,1267.0,-217.0,1,1
3726,2021-11-11 22:11:00,1900-01-01 22:11:00,white,"3_Non-moving violation, including registration",No,,100 shoreline highway ,17:01:31,17:29:58,1022.0,1050.0,1331.0,-281.0,0,1
3727,2021-11-11 21:07:00,1900-01-01 21:07:00,black/african american,,Yes,4.0,100 Tiburon blvd ,17:01:31,17:29:58,1022.0,1050.0,1267.0,-217.0,1,1
3728,2021-11-11 22:11:00,1900-01-01 22:11:00,white,1_Moving violation,No,4.0,100 shoreline ,17:01:31,17:29:58,1022.0,1050.0,1331.0,-281.0,0,1
3734,2021-11-12 20:33:00,1900-01-01 20:33:00,white,1_Moving violation,No,,Las Gallinas at Miller creek,17:00:42,17:29:13,1021.0,1049.0,1233.0,-184.0,1,1
3735,2021-11-12 20:54:00,1900-01-01 20:54:00,hispanic/latino(a),,No,,700 Bel Marin keys,17:00:42,17:29:13,1021.0,1049.0,1254.0,-205.0,1,1
3736,2021-11-12 21:55:00,1900-01-01 21:55:00,white,2_Equipment violation,No,,800 san Marin Drive ,17:00:42,17:29:13,1021.0,1049.0,1315.0,-266.0,0,1
3737,2021-11-12 22:27:00,1900-01-01 22:27:00,hispanic/latino(a),,No,,10 Armory Drive,17:00:42,17:29:13,1021.0,1049.0,1347.0,-298.0,0,1
3744,2021-11-13 22:07:00,1900-01-01 22:07:00,black/african american,2_Equipment violation,No,5.0,Shoreline/pohono,16:59:55,17:28:30,1020.0,1048.0,1327.0,-279.0,0,1
3745,2021-11-13 22:49:00,1900-01-01 22:49:00,black/african american,2_Equipment violation,No,,1 gate 6 road,16:59:55,17:28:30,1020.0,1048.0,1369.0,-321.0,0,1
3746,2021-11-13 22:49:00,1900-01-01 22:49:00,black/african american,"3_Non-moving violation, including registration",No,,1gqte 6 road,16:59:55,17:28:30,1020.0,1048.0,1369.0,-321.0,0,1
3747,2021-11-13 22:49:00,1900-01-01 22:49:00,asian,"3_Non-moving violation, including registration",No,,1 gate 6 rd,16:59:55,17:28:30,1020.0,1048.0,1369.0,-321.0,0,1
3753,2021-11-14 15:19:00,1900-01-01 15:19:00,black/african american,"3_Non-moving violation, including registration",Yes,16.0,Northbound Highway 101/Shoreline Highway ,16:59:10,17:27:48,1019.0,1048.0,919.0,129.0,0,0
3754,2021-11-14 16:56:00,1900-01-01 16:56:00,black/african american,2_Equipment violation,No,2.0,100 Donahue Street,16:59:10,17:27:48,1019.0,1048.0,1016.0,32.0,0,0
3757,2021-11-14 21:04:00,1900-01-01 21:04:00,white,2_Equipment violation,No,3.0,Drake @ College,16:59:10,17:27:48,1019.0,1048.0,1264.0,-216.0,1,1
3758,2021-11-14 21:20:00,1900-01-01 21:20:00,white,2_Equipment violation,No,3.0,Drake @ San Francisco Blvd ,16:59:10,17:27:48,1019.0,1048.0,1280.0,-232.0,0,1
3759,2021-11-14 21:52:00,1900-01-01 21:52:00,white,1_Moving violation,No,2.0,100 Atherton ave,16:59:10,17:27:48,1019.0,1048.0,1312.0,-264.0,0,1
3760,2021-11-14 22:04:00,1900-01-01 22:04:00,white,2_Equipment violation,No,3.0,Drake @ Wolfe Grade,16:59:10,17:27:48,1019.0,1048.0,1324.0,-276.0,0,1
3761,2021-11-14 22:00:00,1900-01-01 22:00:00,white,2_Equipment violation,No,1.0,"Redwood Hwy Frontage Rd, in-n-out parking lot",16:59:10,17:27:48,1019.0,1048.0,1320.0,-272.0,0,1
3765,2021-11-14 19:45:00,1900-01-01 19:45:00,hispanic/latino(a),2_Equipment violation,No,1.0,N. San Pedro Rd. At Meriam Dr. ,16:59:10,17:27:48,1019.0,1048.0,1185.0,-137.0,1,1
3767,2021-11-14 21:34:00,1900-01-01 21:34:00,white,1_Moving violation,No,1.0,Bel Marin Keys Blvd. at Bermuda Harbour adr,16:59:10,17:27:48,1019.0,1048.0,1294.0,-246.0,0,1
3770,2021-11-14 17:44:00,1900-01-01 17:44:00,black/african american,2_Equipment violation,No,2.0,Lucas Valley Rd/ Los Gamos Dr,16:59:10,17:27:48,1019.0,1048.0,1064.0,-16.0,1,1
3772,2021-11-15 16:23:00,1900-01-01 16:23:00,middle eastern or south asian,2_Equipment violation,No,5.0,Miller Ave/ Camino Alto ,16:58:26,17:27:09,1018.0,1047.0,983.0,64.0,0,0
3773,2021-11-15 22:18:00,1900-01-01 22:18:00,black/african american,"3_Non-moving violation, including registration",No,1.0,Bridge and Bridgeway ,16:58:26,17:27:09,1018.0,1047.0,1338.0,-291.0,0,1
3774,2021-11-15 22:33:00,1900-01-01 22:33:00,white,2_Equipment violation,No,3.0,Red hill @ Sequoia ,16:58:26,17:27:09,1018.0,1047.0,1353.0,-306.0,0,1
3775,2021-11-15 23:10:00,1900-01-01 23:10:00,white,1_Moving violation,No,15.0,Sir Francis Drake/Olema ,16:58:26,17:27:09,1018.0,1047.0,1390.0,-343.0,0,1
3786,2021-11-16 22:36:00,1900-01-01 22:36:00,black/african american,2_Equipment violation,No,3.0,Drake @ Bon Air,16:57:45,17:26:31,1018.0,1047.0,1356.0,-309.0,0,1
3787,2021-11-16 23:36:00,1900-01-01 23:36:00,white,2_Equipment violation,No,3.0,Drake @ Bon Air,16:57:45,17:26:31,1018.0,1047.0,1416.0,-369.0,0,1
3790,2021-11-16 18:15:00,1900-01-01 18:15:00,white,,No,5.0,20 Lucky drive ,16:57:45,17:26:31,1018.0,1047.0,1095.0,-48.0,1,1
3793,2021-11-16 21:30:00,1900-01-01 21:30:00,white,2_Equipment violation,No,2.0,100 Bel Marin Keys Blvd,16:57:45,17:26:31,1018.0,1047.0,1290.0,-243.0,0,1
3796,2021-11-16 21:22:00,1900-01-01 21:22:00,black/african american,2_Equipment violation,No,1.0,N/B 101 at BMK,16:57:45,17:26:31,1018.0,1047.0,1282.0,-235.0,0,1
3798,2021-11-16 21:45:00,1900-01-01 21:45:00,hispanic/latino(a),2_Equipment violation,No,1.0,375 Ignacio Blvd,16:57:45,17:26:31,1018.0,1047.0,1305.0,-258.0,0,1
3800,2021-11-16 23:48:00,1900-01-01 23:48:00,white,,No,1.0,13 Peter Behr Dr ,16:57:45,17:26:31,1018.0,1047.0,1428.0,-381.0,0,1
3807,2021-11-14 15:03:00,1900-01-01 15:03:00,white,2_Equipment violation,No,,11000 Point Reyes Petaluma Rd,16:59:10,17:27:48,1019.0,1048.0,903.0,145.0,0,0
3810,2021-11-17 19:47:00,1900-01-01 19:47:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,5.0,700 Redwood Highway Frontage ,16:57:05,17:25:55,1017.0,1046.0,1187.0,-141.0,1,1
3811,2021-11-17 20:00:00,1900-01-01 20:00:00,white,2_Equipment violation,No,3.0,Woodland @ Culver,16:57:05,17:25:55,1017.0,1046.0,1200.0,-154.0,1,1
3812,2021-11-17 20:56:00,1900-01-01 20:56:00,white,2_Equipment violation,No,5.0,Seminary Dr/ Ricardo Rd,16:57:05,17:25:55,1017.0,1046.0,1256.0,-210.0,1,1
3813,2021-11-17 23:21:00,1900-01-01 23:21:00,hispanic/latino(a),2_Equipment violation,No,3.0,Drake @ Ander00n ,16:57:05,17:25:55,1017.0,1046.0,1401.0,-355.0,0,1
3814,2021-11-17 23:38:00,1900-01-01 23:38:00,white,2_Equipment violation,No,3.0,West Gate,16:57:05,17:25:55,1017.0,1046.0,1418.0,-372.0,0,1
3815,2021-11-17 19:47:00,1900-01-01 19:47:00,hispanic/latino(a),2_Equipment violation,No,2.0,400 bel Marin Keys ,16:57:05,17:25:55,1017.0,1046.0,1187.0,-141.0,1,1
3817,2021-11-17 19:54:00,1900-01-01 19:54:00,hispanic/latino(a),,No,1.0,800 Redwood Highway Frontage Rd,16:57:05,17:25:55,1017.0,1046.0,1194.0,-148.0,1,1
3818,2021-11-17 21:05:00,1900-01-01 21:05:00,white,,No,1.0,1 Gate 6 Rd ,16:57:05,17:25:55,1017.0,1046.0,1265.0,-219.0,1,1
3823,2021-11-19 20:31:00,1900-01-01 20:31:00,hispanic/latino(a),2_Equipment violation,No,,00uth Bound 101 at seminary drive,16:55:51,17:24:49,1016.0,1045.0,1231.0,-186.0,1,1
3824,2021-11-18 21:50:00,1900-01-01 21:50:00,white,"3_Non-moving violation, including registration",No,,1 East blithedale,16:56:27,17:25:21,1016.0,1045.0,1310.0,-265.0,0,1
3825,2021-11-18 22:31:00,1900-01-01 22:31:00,black/african american,"3_Non-moving violation, including registration",No,,N Bridge Blvd at Bridgeway ,16:56:27,17:25:21,1016.0,1045.0,1351.0,-306.0,0,1
3833,2021-11-19 23:54:00,1900-01-01 23:54:00,white,"3_Non-moving violation, including registration",No,,Redwood highway frontage rd at Highway 131,16:55:51,17:24:49,1016.0,1045.0,1434.0,-389.0,0,1
3838,2021-11-19 21:42:00,1900-01-01 21:42:00,black/african american,,No,0.0,500 Redwood Highway Frontage Rd,16:55:51,17:24:49,1016.0,1045.0,1302.0,-257.0,0,1
3840,2021-11-20 22:35:00,1900-01-01 22:35:00,hispanic/latino(a),1_Moving violation,No,7.0,580 belham,16:55:17,17:24:18,1015.0,1044.0,1355.0,-311.0,0,1
3842,2021-11-20 21:18:00,1900-01-01 21:18:00,white,2_Equipment violation,No,,Reed Street and Redwood High Frontage ,16:55:17,17:24:18,1015.0,1044.0,1278.0,-234.0,0,1
