,date,time,race,race perceived prior,type,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark
1635,2021-03-10,1900-01-01 18:11:00,asian,False,Moving Violation,"37.87333984, -122.2662601",18:11:40,18:38:24,1092.0,1118.0,1091.0,27.0,1,0
1636,2021-03-10,1900-01-01 19:53:00,middle eastern/south asian,False,Equipment Violation,"37.86783303, -122.2517379",18:11:40,18:38:24,1092.0,1118.0,1193.0,-75.0,1,1
1638,2021-03-10,1900-01-01 20:53:00,hispanic/latino,False,Moving Violation,"37.85449808, -122.2721152",18:11:40,18:38:24,1092.0,1118.0,1253.0,-135.0,1,1
1642,2021-03-10,1900-01-01 17:17:00,white,False,Moving Violation,"37.86233012, -122.2501195",18:11:40,18:38:24,1092.0,1118.0,1037.0,81.0,0,0
1643,2021-03-10,1900-01-01 22:17:00,middle eastern/south asian,False,Equipment Violation,"37.8686539, -122.2938224",18:11:40,18:38:24,1092.0,1118.0,1337.0,-219.0,0,1
1644,2021-03-10,1900-01-01 22:17:00,middle eastern/south asian,False,Equipment Violation,"37.8686539, -122.2938224",18:11:40,18:38:24,1092.0,1118.0,1337.0,-219.0,0,1
1645,2021-03-10,1900-01-01 22:47:00,hispanic/latino,False,Equipment Violation,"37.86756464, -122.2541892",18:11:40,18:38:24,1092.0,1118.0,1367.0,-249.0,0,1
1646,2021-03-10,1900-01-01 16:58:00,white,False,Moving Violation,"37.86543701, -122.2699216",18:11:40,18:38:24,1092.0,1118.0,1018.0,100.0,0,0
1647,2021-03-10,1900-01-01 16:51:00,white,True,Moving Violation,"37.87059673, -122.2810964",18:11:40,18:38:24,1092.0,1118.0,1011.0,107.0,0,0
1648,2021-03-10,1900-01-01 17:12:00,white,False,Moving Violation,"37.86413004, -122.2502804",18:11:40,18:38:24,1092.0,1118.0,1032.0,86.0,0,0
1649,2021-03-10,1900-01-01 22:52:00,white,False,Moving Violation,"37.86874048, -122.2796151",18:11:40,18:38:24,1092.0,1118.0,1372.0,-254.0,0,1
1650,2021-03-11,1900-01-01 20:51:00,hispanic/latino,False,Moving Violation,"37.87497012, -122.2687077",18:12:38,18:39:21,1093.0,1119.0,1251.0,-132.0,1,1
1652,2021-03-11,1900-01-01 22:13:00,white,True,Moving Violation,"37.85340744, -122.2918784",18:12:38,18:39:21,1093.0,1119.0,1333.0,-214.0,0,1
1658,2021-03-11,1900-01-01 22:19:00,black/african american,False,Equipment Violation,"37.86703085, -122.3020741",18:12:38,18:39:21,1093.0,1119.0,1339.0,-220.0,0,1
1660,2021-03-12,1900-01-01 16:07:00,white,True,Moving Violation,"37.85407035, -122.2922945",18:13:35,18:40:18,1094.0,1120.0,967.0,153.0,0,0
1661,2021-03-12,1900-01-01 15:02:00,white,True,Moving Violation,"37.85680176, -122.2544237",18:13:35,18:40:18,1094.0,1120.0,902.0,218.0,0,0
1662,2021-03-12,1900-01-01 15:11:00,black/african american,True,Moving Violation,"37.85673735, -122.254708",18:13:35,18:40:18,1094.0,1120.0,911.0,209.0,0,0
1663,2021-03-12,1900-01-01 16:47:00,black/african american,False,Moving Violation,"37.85401087, -122.2923861",18:13:35,18:40:18,1094.0,1120.0,1007.0,113.0,0,0
1664,2021-03-12,1900-01-01 23:28:00,white,False,Moving Violation,"37.8700191, -122.284374",18:13:35,18:40:18,1094.0,1120.0,1408.0,-288.0,0,1
1673,2021-03-12,1900-01-01 18:32:00,black/african american,False,Equipment Violation,"37.8649004, -122.2864421",18:13:35,18:40:18,1094.0,1120.0,1112.0,8.0,1,0
1674,2021-03-12,1900-01-01 17:48:00,white,True,Moving Violation,"37.85611839, -122.2927489",18:13:35,18:40:18,1094.0,1120.0,1068.0,52.0,1,0
1675,2021-03-12,1900-01-01 18:49:00,white,False,Moving Violation,"37.86134953, -122.2878244",18:13:35,18:40:18,1094.0,1120.0,1129.0,-9.0,1,1
1676,2021-03-12,1900-01-01 19:25:00,white,False,Moving Violation,"37.87584675, -122.2932584",18:13:35,18:40:18,1094.0,1120.0,1165.0,-45.0,1,1
1677,2021-03-12,1900-01-01 18:56:00,middle eastern/south asian,False,Moving Violation,"37.87948977, -122.2954011",18:13:35,18:40:18,1094.0,1120.0,1136.0,-16.0,1,1
1678,2021-03-12,1900-01-01 16:58:00,hispanic/latino,True,Moving Violation,"37.85034426, -122.2912816",18:13:35,18:40:18,1094.0,1120.0,1018.0,102.0,0,0
1679,2021-03-12,1900-01-01 16:57:00,white,True,Moving Violation,"37.8503461, -122.2912981",18:13:35,18:40:18,1094.0,1120.0,1017.0,103.0,0,0
1680,2021-03-12,1900-01-01 17:04:00,hispanic/latino,True,Moving Violation,"37.85400914, -122.2925092",18:13:35,18:40:18,1094.0,1120.0,1024.0,96.0,0,0
1681,2021-03-12,1900-01-01 17:01:00,hispanic/latino,False,Moving Violation,"37.87177017, -122.2989937",18:13:35,18:40:18,1094.0,1120.0,1021.0,99.0,0,0
1682,2021-03-12,1900-01-01 17:18:00,white,True,Moving Violation,"37.85587367, -122.2928897",18:13:35,18:40:18,1094.0,1120.0,1038.0,82.0,0,0
1683,2021-03-12,1900-01-01 21:48:00,hispanic/latino,False,Moving Violation,"37.85196658, -122.3000809",18:13:35,18:40:18,1094.0,1120.0,1308.0,-188.0,0,1
1684,2021-03-12,1900-01-01 20:58:00,black/african american,False,Moving Violation,"37.85250804, -122.2849084",18:13:35,18:40:18,1094.0,1120.0,1258.0,-138.0,1,1
1685,2021-03-12,1900-01-01 22:57:00,white,False,Moving Violation,"37.85812522, -122.2676516",18:13:35,18:40:18,1094.0,1120.0,1377.0,-257.0,0,1
1686,2021-03-12,1900-01-01 23:10:00,hispanic/latino,False,Moving Violation,"37.87855921, -122.2830115",18:13:35,18:40:18,1094.0,1120.0,1390.0,-270.0,0,1
1687,2021-03-12,1900-01-01 22:14:00,white,False,Moving Violation,"37.86084959, -122.2459327",18:13:35,18:40:18,1094.0,1120.0,1334.0,-214.0,0,1
1688,2021-03-12,1900-01-01 20:42:00,black/african american,False,Moving Violation,"37.87006457, -122.2858616",18:13:35,18:40:18,1094.0,1120.0,1242.0,-122.0,1,1
