date,time,race,type,race perceived prior,experience,location,sunsettime,dusktime,mins_sunset,mins_dusk,mins_stop_time,mins_before_dusk,itp,dark
2022-01-28 22:18:00,1900-01-01 22:18:00,black/african american,"3_Non-moving violation, including registration",No,0.0,Rowland Blvd and Rowland Way,17:29:31,17:58:04,1050.0,1078.0,1338.0,-260.0,0,1
2022-01-29 16:17:00,1900-01-01 16:17:00,white,1_Moving violation,Yes,,100 Seminary Dr,17:30:39,17:59:08,1051.0,1079.0,977.0,102.0,0,0
2022-01-29 19:40:00,1900-01-01 19:40:00,white,2_Equipment violation,No,3.0,Marinwood @ Miller Creek ,17:30:39,17:59:08,1051.0,1079.0,1180.0,-101.0,1,1
2022-01-29 19:52:00,1900-01-01 19:52:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,1.0,SB 101 at Freitas,17:30:39,17:59:08,1051.0,1079.0,1192.0,-113.0,1,1
2022-01-29 20:58:00,1900-01-01 20:58:00,white,2_Equipment violation,No,6.0,Sir Francis Drake/Andersen Dr,17:30:39,17:59:08,1051.0,1079.0,1258.0,-179.0,1,1
2022-01-29 20:40:00,1900-01-01 20:40:00,hispanic/latino(a),2_Equipment violation,No,3.0,100 Shoreline Highway ,17:30:39,17:59:08,1051.0,1079.0,1240.0,-161.0,1,1
2022-01-29 20:50:00,1900-01-01 20:50:00,hispanic/latino(a),2_Equipment violation,No,3.0,100 Shoreline Highway,17:30:39,17:59:08,1051.0,1079.0,1250.0,-171.0,1,1
2022-01-29 22:20:00,1900-01-01 22:20:00,white,2_Equipment violation,Yes,1.0,N. San Pedro and Merrydale,17:30:39,17:59:08,1051.0,1079.0,1340.0,-261.0,0,1
2022-01-29 22:15:00,1900-01-01 22:15:00,white,1_Moving violation,No,3.0,500 Redwood Highway Frontage ,17:30:39,17:59:08,1051.0,1079.0,1335.0,-256.0,0,1
2022-01-29 23:08:00,1900-01-01 23:08:00,hispanic/latino(a),2_Equipment violation,No,1.0,N. San Pedro and Mandy ,17:30:39,17:59:08,1051.0,1079.0,1388.0,-309.0,0,1
2022-01-30 00:32:00,1900-01-01 00:32:00,white,1_Moving violation,No,4.0,Hwy 101/Spencer Ave,17:31:47,18:00:12,1052.0,1080.0,32.0,1048.0,0,0
2022-01-30 00:39:00,1900-01-01 00:39:00,white,2_Equipment violation,No,4.0,Hwy 101/Seminary Dr,17:31:47,18:00:12,1052.0,1080.0,39.0,1041.0,0,0
2022-01-30 01:29:00,1900-01-01 01:29:00,middle eastern or south asian,1_Moving violation,No,3.0,100 Donahue st,17:31:47,18:00:12,1052.0,1080.0,89.0,991.0,0,0
2022-01-30 01:04:00,1900-01-01 01:04:00,hispanic/latino(a),1_Moving violation,No,1.0,NB 101 at Nave Dr,17:31:47,18:00:12,1052.0,1080.0,64.0,1016.0,0,0
2022-01-30 02:14:00,1900-01-01 02:14:00,black/african american,2_Equipment violation,No,1.0,Smith Ranch Rd and Redwood ,17:31:47,18:00:12,1052.0,1080.0,134.0,946.0,0,0
2022-01-30 01:57:00,1900-01-01 01:57:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,6.0,100 Sir Francis Drake Blvd ,17:31:47,18:00:12,1052.0,1080.0,117.0,963.0,0,0
2022-01-30 11:22:00,1900-01-01 11:22:00,white,2_Equipment violation,No,1.0,Cole Drive and Drake Ave ,17:31:47,18:00:12,1052.0,1080.0,682.0,398.0,0,0
2022-01-30 20:08:00,1900-01-01 20:08:00,black/african american,2_Equipment violation,No,0.0,Shoreline Highway / Highway 101,17:31:47,18:00:12,1052.0,1080.0,1208.0,-128.0,1,1
2022-01-30 21:55:00,1900-01-01 21:55:00,black/african american,2_Equipment violation,No,4.0,Belvedere Dr/Redwood Hwy Frontage Rd,17:31:47,18:00:12,1052.0,1080.0,1315.0,-235.0,0,1
2022-01-31 00:34:00,1900-01-01 00:34:00,white,1_Moving violation,No,15.0,Hwy 101/N San Pedro Rd,17:32:55,18:01:16,1053.0,1081.0,34.0,1047.0,0,0
2022-01-30 22:37:00,1900-01-01 22:37:00,black/african american,,No,4.0,Hwy 101/Hwy 131,17:31:47,18:00:12,1052.0,1080.0,1357.0,-277.0,0,1
2022-01-31 08:45:00,1900-01-01 08:45:00,hispanic/latino(a),,No,1.0,10 Peter Behr drive,17:32:55,18:01:16,1053.0,1081.0,525.0,556.0,0,0
2022-01-31 19:29:00,1900-01-01 19:29:00,white,1_Moving violation,No,15.0,SB101/N San Pedro Rd,17:32:55,18:01:16,1053.0,1081.0,1169.0,-88.0,1,1
2022-01-31 23:26:00,1900-01-01 23:26:00,black/african american,"3_Non-moving violation, including registration",No,7.0,100 Sir Francis Drake Blvd ,17:32:55,18:01:16,1053.0,1081.0,1406.0,-325.0,0,1
2022-01-31 05:01:00,1900-01-01 05:01:00,white,2_Equipment violation,No,1.0,Reed Blvd at Knoll Ln,17:32:55,18:01:16,1053.0,1081.0,301.0,780.0,0,0
2022-02-01 08:15:00,1900-01-01 08:15:00,white,1_Moving violation,No,1.0,Drake at Pacheco ,17:34:03,18:02:21,1054.0,1082.0,495.0,587.0,0,0
2022-02-01 20:32:00,1900-01-01 20:32:00,middle eastern or south asian,2_Equipment violation,No,0.0,101 North / Redwood Highway Frontage Road,17:34:03,18:02:21,1054.0,1082.0,1232.0,-150.0,1,1
2022-02-01 22:30:00,1900-01-01 22:30:00,hispanic/latino(a),2_Equipment violation,No,7.0,2000 Redwood Hwy ,17:34:03,18:02:21,1054.0,1082.0,1350.0,-268.0,0,1
2022-02-01 20:11:00,1900-01-01 20:11:00,white,2_Equipment violation,No,4.0,100 Shoreline Hwy,17:34:03,18:02:21,1054.0,1082.0,1211.0,-129.0,1,1
2022-02-02 00:20:00,1900-01-01 00:20:00,hispanic/latino(a),1_Moving violation,No,4.0,Hwy 101/Hwy 131,17:35:10,18:03:25,1055.0,1083.0,20.0,1063.0,0,0
2022-02-02 16:23:00,1900-01-01 16:23:00,white,"3_Non-moving violation, including registration",No,5.0,E strawberry Dr/ Herring Dr,17:35:10,18:03:25,1055.0,1083.0,983.0,100.0,0,0
2022-02-02 16:13:00,1900-01-01 16:13:00,white,,Yes,5.0,Reed Blvd/Knoll Ln,17:35:10,18:03:25,1055.0,1083.0,973.0,110.0,0,0
2022-02-02 20:30:00,1900-01-01 20:30:00,white,2_Equipment violation,No,3.0,Hwy 101/ Paradise Dr,17:35:10,18:03:25,1055.0,1083.0,1230.0,-147.0,1,1
2022-02-02 20:16:00,1900-01-01 20:16:00,black/african american,"3_Non-moving violation, including registration",No,1.0,NB 101 at Nave Dr ,17:35:10,18:03:25,1055.0,1083.0,1216.0,-133.0,1,1
2022-02-02 21:28:00,1900-01-01 21:28:00,hispanic/latino(a),1_Moving violation,No,6.0,NICASIO ROAD / NICASIO SQUARE,17:35:10,18:03:25,1055.0,1083.0,1288.0,-205.0,0,1
2022-02-02 08:46:00,1900-01-01 08:46:00,white,"3_Non-moving violation, including registration",No,0.0,8000 Binford Rd,17:35:10,18:03:25,1055.0,1083.0,526.0,557.0,0,0
2022-02-03 01:19:00,1900-01-01 01:19:00,white,"3_Non-moving violation, including registration",No,6.0,100 Sir Francis Drake Blvd ,17:36:18,18:04:29,1056.0,1084.0,79.0,1005.0,0,0
2022-02-02 21:35:00,1900-01-01 21:35:00,black/african american,2_Equipment violation,No,1.0,NB 101 at De Long Avenue ,17:35:10,18:03:25,1055.0,1083.0,1295.0,-212.0,0,1
2022-02-02 21:33:00,1900-01-01 21:33:00,black/african american,,No,1.0,NB 101 at De Long Ave ,17:35:10,18:03:25,1055.0,1083.0,1293.0,-210.0,0,1
2022-02-03 00:15:00,1900-01-01 00:15:00,white,,Yes,3.0,100 Smith Ranch Rd,17:36:18,18:04:29,1056.0,1084.0,15.0,1069.0,0,0
2022-02-03 08:20:00,1900-01-01 08:20:00,white,1_Moving violation,No,5.0,Bay view Ter/Belvedere DR,17:36:18,18:04:29,1056.0,1084.0,500.0,584.0,0,0
2022-02-03 09:09:00,1900-01-01 09:09:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,5.0,Redwood Hwy/ Belvedere DR ,17:36:18,18:04:29,1056.0,1084.0,549.0,535.0,0,0
2022-02-03 11:07:00,1900-01-01 11:07:00,asian,1_Moving violation,No,2.0,Sir Francis Drake Blvd/ Bon Air,17:36:18,18:04:29,1056.0,1084.0,667.0,417.0,0,0
2022-02-03 16:34:00,1900-01-01 16:34:00,white,2_Equipment violation,No,18.0,19000 Shoreline Highway,17:36:18,18:04:29,1056.0,1084.0,994.0,90.0,0,0
2022-02-03 09:20:00,1900-01-01 09:20:00,hispanic/latino(a),2_Equipment violation,No,2.0,100 Merrydale Road,17:36:18,18:04:29,1056.0,1084.0,560.0,524.0,0,0
2022-02-03 10:24:00,1900-01-01 10:24:00,hispanic/latino(a),2_Equipment violation,No,2.0,100 N San Pedro Road,17:36:18,18:04:29,1056.0,1084.0,624.0,460.0,0,0
2022-02-03 11:27:00,1900-01-01 11:27:00,white,2_Equipment violation,No,2.0,100 Peter Bebe Drive,17:36:18,18:04:29,1056.0,1084.0,687.0,397.0,0,0
2022-02-03 14:28:00,1900-01-01 14:28:00,white,1_Moving violation,No,2.0,100 Merrydale Road,17:36:18,18:04:29,1056.0,1084.0,868.0,216.0,0,0
2022-02-03 19:00:00,1900-01-01 19:00:00,white,1_Moving violation,No,1.0,EB Hwy 37 prior to Atherton ,17:36:18,18:04:29,1056.0,1084.0,1140.0,-56.0,1,1
2022-02-03 11:02:00,1900-01-01 11:02:00,white,1_Moving violation,No,0.0,Pinewood Drive/ Las Gallinas Ave ,17:36:18,18:04:29,1056.0,1084.0,662.0,422.0,0,0
2022-02-03 13:54:00,1900-01-01 13:54:00,white,"3_Non-moving violation, including registration",No,0.0,Sir Francis Drake Blvd/ Del Monte ,17:36:18,18:04:29,1056.0,1084.0,834.0,250.0,0,0
2022-02-03 15:45:00,1900-01-01 15:45:00,white,"3_Non-moving violation, including registration",No,0.0,Highway 101 North/ De Long Ave ,17:36:18,18:04:29,1056.0,1084.0,945.0,139.0,0,0
2022-02-03 20:45:00,1900-01-01 20:45:00,white,1_Moving violation,No,7.0,16000 pt Reyes Petaluma rd,17:36:18,18:04:29,1056.0,1084.0,1245.0,-161.0,1,1
2022-02-03 20:22:00,1900-01-01 20:22:00,white,"3_Non-moving violation, including registration",No,1.0,EB 37 at Atherton ,17:36:18,18:04:29,1056.0,1084.0,1222.0,-138.0,1,1
2022-02-03 21:09:00,1900-01-01 21:09:00,hispanic/latino(a),2_Equipment violation,No,0.0,Ignacio BLVD,17:36:18,18:04:29,1056.0,1084.0,1269.0,-185.0,1,1
2022-02-03 23:55:00,1900-01-01 23:55:00,black/african american,2_Equipment violation,No,3.0,100 Shoreline Highway,17:36:18,18:04:29,1056.0,1084.0,1435.0,-351.0,0,1
2022-02-04 00:30:00,1900-01-01 00:30:00,hispanic/latino(a),,No,6.0,100 E Sir Francis Drake Blvd ,17:37:26,18:05:33,1057.0,1086.0,30.0,1056.0,0,0
2022-02-04 02:27:00,1900-01-01 02:27:00,white,"3_Non-moving violation, including registration",No,1.0,8000 Binford Rd,17:37:26,18:05:33,1057.0,1086.0,147.0,939.0,0,0
2022-02-03 22:30:00,1900-01-01 22:30:00,white,,No,0.0,Binford Rd,17:36:18,18:04:29,1056.0,1084.0,1350.0,-266.0,0,1
2022-02-03 22:52:00,1900-01-01 22:52:00,white,,No,0.0,Binford Rd,17:36:18,18:04:29,1056.0,1084.0,1372.0,-288.0,0,1
2022-02-03 21:22:00,1900-01-01 21:22:00,white,2_Equipment violation,No,6.0,NICASIO VALLEY / PT REYES PETALUMA ,17:36:18,18:04:29,1056.0,1084.0,1282.0,-198.0,0,1
2022-02-03 22:48:00,1900-01-01 22:48:00,white,,Yes,2.0,700 Redwood Highway Frontage Rd,17:36:18,18:04:29,1056.0,1084.0,1368.0,-284.0,0,1
2022-02-04 16:58:00,1900-01-01 16:58:00,white,1_Moving violation,Yes,5.0, Belvedere Dr/Reed Blvd ,17:37:26,18:05:33,1057.0,1086.0,1018.0,68.0,0,0
2022-02-04 19:43:00,1900-01-01 19:43:00,hispanic/latino(a),2_Equipment violation,No,3.0,500 Seminary Dr,17:37:26,18:05:33,1057.0,1086.0,1183.0,-97.0,1,1
2022-02-04 20:00:00,1900-01-01 20:00:00,white,"3_Non-moving violation, including registration",No,7.0,999 E Blithedale,17:37:26,18:05:33,1057.0,1086.0,1200.0,-114.0,1,1
2022-02-04 20:03:00,1900-01-01 20:03:00,asian,1_Moving violation,No,6.0,PLATFORM BRIDGE ROAD / PT REYES PET RD,17:37:26,18:05:33,1057.0,1086.0,1203.0,-117.0,1,1
2022-02-04 20:31:00,1900-01-01 20:31:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,1.0,N. San Pedro Rd and Meadow,17:37:26,18:05:33,1057.0,1086.0,1231.0,-145.0,1,1
2022-02-04 21:18:00,1900-01-01 21:18:00,hispanic/latino(a),2_Equipment violation,No,2.0,131/US101N,17:37:26,18:05:33,1057.0,1086.0,1278.0,-192.0,0,1
2022-02-04 21:46:00,1900-01-01 21:46:00,black/african american,2_Equipment violation,No,3.0,500 redwood highway frontage ,17:37:26,18:05:33,1057.0,1086.0,1306.0,-220.0,0,1
2022-02-04 21:53:00,1900-01-01 21:53:00,hispanic/latino(a),2_Equipment violation,No,1.0,NB 101 at De Long ,17:37:26,18:05:33,1057.0,1086.0,1313.0,-227.0,0,1
2022-02-05 00:35:00,1900-01-01 00:35:00,hispanic/latino(a),,Yes,3.0,500 redwood highway frontage ,17:38:34,18:06:37,1059.0,1087.0,35.0,1052.0,0,0
2022-02-05 02:05:00,1900-01-01 02:05:00,hispanic/latino(a),2_Equipment violation,No,3.0,Bridge/ Bridgeway Blvd ,17:38:34,18:06:37,1059.0,1087.0,125.0,962.0,0,0
2022-02-05 02:03:00,1900-01-01 02:03:00,hispanic/latino(a),1_Moving violation,No,1.0,NB 101 at Bel Marin Key,17:38:34,18:06:37,1059.0,1087.0,123.0,964.0,0,0
2022-02-05 03:00:00,1900-01-01 03:00:00,hispanic/latino(a),2_Equipment violation,No,2.0,600 Redwood Highway frontage road,17:38:34,18:06:37,1059.0,1087.0,180.0,907.0,0,0
2022-02-05 11:56:00,1900-01-01 11:56:00,white,1_Moving violation,No,2.0,800 College Avenue,17:38:34,18:06:37,1059.0,1087.0,716.0,371.0,0,0
2022-02-05 15:24:00,1900-01-01 15:24:00,white,"3_Non-moving violation, including registration",No,,Sir Francis Drake Blvd at Nicasio Valley Rd,17:38:34,18:06:37,1059.0,1087.0,924.0,163.0,0,0
2022-02-05 13:14:00,1900-01-01 13:14:00,middle eastern or south asian,"3_Non-moving violation, including registration",No,0.0,100 Rowland Way,17:38:34,18:06:37,1059.0,1087.0,794.0,293.0,0,0
2022-02-05 14:45:00,1900-01-01 14:45:00,white,1_Moving violation,No,0.0,1800 Indian Valley Road ,17:38:34,18:06:37,1059.0,1087.0,885.0,202.0,0,0
2022-02-05 07:30:00,1900-01-01 07:30:00,white,2_Equipment violation,No,5.0,North bound 101/tiburon blvd,17:38:34,18:06:37,1059.0,1087.0,450.0,637.0,0,0
2022-02-05 20:15:00,1900-01-01 20:15:00,white,1_Moving violation,No,7.0,11600 pt Reyes Petaluma rd,17:38:34,18:06:37,1059.0,1087.0,1215.0,-128.0,1,1
2022-02-05 20:45:00,1900-01-01 20:45:00,white,2_Equipment violation,No,2.0,131/US101N,17:38:34,18:06:37,1059.0,1087.0,1245.0,-158.0,1,1
2022-02-05 22:28:00,1900-01-01 22:28:00,hispanic/latino(a),2_Equipment violation,No,1.0,Merrydale at North San Pedro Rd,17:38:34,18:06:37,1059.0,1087.0,1348.0,-261.0,0,1
2022-02-05 23:21:00,1900-01-01 23:21:00,white,1_Moving violation,No,6.0,Hwy 101/Lucky Dr,17:38:34,18:06:37,1059.0,1087.0,1401.0,-314.0,0,1
2022-02-05 23:36:00,1900-01-01 23:36:00,white,1_Moving violation,No,2.0,600 Redwood Highway frontage road,17:38:34,18:06:37,1059.0,1087.0,1416.0,-329.0,0,1
2022-02-06 01:22:00,1900-01-01 01:22:00,asian,"3_Non-moving violation, including registration",No,1.0,Bel Marin Key Blvd and Pacheco Pond ,17:39:41,18:07:41,1060.0,1088.0,82.0,1006.0,0,0
2022-02-06 01:40:00,1900-01-01 01:40:00,hispanic/latino(a),2_Equipment violation,No,1.0,NB 101 @ Dan Antonio,17:39:41,18:07:41,1060.0,1088.0,100.0,988.0,0,0
2022-02-06 02:15:00,1900-01-01 02:15:00,white,2_Equipment violation,No,1.0,Atherton and Armstrong,17:39:41,18:07:41,1060.0,1088.0,135.0,953.0,0,0
2022-02-06 22:57:00,1900-01-01 22:57:00,black/african american,2_Equipment violation,No,5.0,100 Gate 6 Rd,17:39:41,18:07:41,1060.0,1088.0,1377.0,-289.0,0,1
2022-02-05 21:05:00,1900-01-01 21:05:00,white,2_Equipment violation,No,5.0,300 shoreline highway ,17:38:34,18:06:37,1059.0,1087.0,1265.0,-178.0,1,1
2022-02-04 21:09:00,1900-01-01 21:09:00,hispanic/latino(a),,No,0.0,Binford Rd and Atherton Ave,17:37:26,18:05:33,1057.0,1086.0,1269.0,-183.0,1,1
2022-02-04 23:11:00,1900-01-01 23:11:00,hispanic/latino(a),1_Moving violation,No,0.0,N San Pedro and Mabry,17:37:26,18:05:33,1057.0,1086.0,1391.0,-305.0,0,1
2022-02-05 02:36:00,1900-01-01 02:36:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,Ignacio Blvd,17:38:34,18:06:37,1059.0,1087.0,156.0,931.0,0,0
2022-02-05 20:44:00,1900-01-01 20:44:00,middle eastern or south asian,"3_Non-moving violation, including registration",No,0.0,Nave Dr,17:38:34,18:06:37,1059.0,1087.0,1244.0,-157.0,1,1
2022-02-05 20:55:00,1900-01-01 20:55:00,white,2_Equipment violation,No,0.0,101 SB at Marinwood,17:38:34,18:06:37,1059.0,1087.0,1255.0,-168.0,1,1
2022-02-05 21:06:00,1900-01-01 21:06:00,black/african american,"3_Non-moving violation, including registration",No,0.0,101 SB AT CENTRAL SAN RAFAEL,17:38:34,18:06:37,1059.0,1087.0,1266.0,-179.0,1,1
2022-02-05 22:05:00,1900-01-01 22:05:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,0.0,Alameda Del Prado,17:38:34,18:06:37,1059.0,1087.0,1325.0,-238.0,0,1
2022-02-06 23:06:00,1900-01-01 23:06:00,middle eastern or south asian,2_Equipment violation,No,0.0,San Pablo Ave and Civic Center Drive,17:39:41,18:07:41,1060.0,1088.0,1386.0,-298.0,0,1
2022-02-06 04:45:00,1900-01-01 04:45:00,white,1_Moving violation,No,1.0,SB 101 at Novato Blvd ,17:39:41,18:07:41,1060.0,1088.0,285.0,803.0,0,0
2022-02-06 13:40:00,1900-01-01 13:40:00,white,"3_Non-moving violation, including registration",No,7.0,Bridge/Bridgeway,17:39:41,18:07:41,1060.0,1088.0,820.0,268.0,0,0
2022-02-06 14:46:00,1900-01-01 14:46:00,hispanic/latino(a),"3_Non-moving violation, including registration",No,,SB 101 @ ADP,17:39:41,18:07:41,1060.0,1088.0,886.0,202.0,0,0
2022-02-06 08:59:00,1900-01-01 08:59:00,white,,No,1.0,750 Redwood Highway Frontage Road ,17:39:41,18:07:41,1060.0,1088.0,539.0,549.0,0,0
2022-02-05 15:10:00,1900-01-01 15:10:00,hispanic/latino(a),2_Equipment violation,No,1.0,100 Shoreline Hwy,17:38:34,18:06:37,1059.0,1087.0,910.0,177.0,0,0
2022-02-06 20:00:00,1900-01-01 20:00:00,white,2_Equipment violation,No,2.0,100 Miller Creek Rd,17:39:41,18:07:41,1060.0,1088.0,1200.0,-112.0,1,1
2022-02-06 21:01:00,1900-01-01 21:01:00,white,2_Equipment violation,No,0.0,Bridge boulevard / Bridgeway,17:39:41,18:07:41,1060.0,1088.0,1261.0,-173.0,1,1
2022-02-06 20:48:00,1900-01-01 20:48:00,white,2_Equipment violation,No,0.0,Laurel Way / Poplar St,17:39:41,18:07:41,1060.0,1088.0,1248.0,-160.0,1,1
2022-02-06 20:02:00,1900-01-01 20:02:00,white,2_Equipment violation,No,1.0,Shoreline Highway/ 101 S,17:39:41,18:07:41,1060.0,1088.0,1202.0,-114.0,1,1
2022-02-07 21:16:00,1900-01-01 21:16:00,white,"3_Non-moving violation, including registration",No,1.0,Donahue St/ Drake Ave ,17:40:48,18:08:45,1061.0,1089.0,1276.0,-187.0,0,1
2022-02-06 11:42:00,1900-01-01 11:42:00,white,,No,2.0,100 Smith Ranch Rd,17:39:41,18:07:41,1060.0,1088.0,702.0,386.0,0,0
2022-02-06 23:00:00,1900-01-01 23:00:00,white,1_Moving violation,No,1.0,Bridge Boulevard / Bridgeway,17:39:41,18:07:41,1060.0,1088.0,1380.0,-292.0,0,1
2022-02-07 04:46:00,1900-01-01 04:46:00,black/african american,2_Equipment violation,No,4.0,100 Shoreline Hwy,17:40:48,18:08:45,1061.0,1089.0,286.0,803.0,0,0
2022-01-24 16:02:00,1900-01-01 16:02:00,black/african american,,Yes,5.0,400 Calle de la Mesa ,17:25:01,17:53:50,1045.0,1074.0,962.0,112.0,0,0
2022-02-05 22:57:00,1900-01-01 22:57:00,black/african american,2_Equipment violation,No,5.0,100 Gate 6 Rd,17:38:34,18:06:37,1059.0,1087.0,1377.0,-290.0,0,1
2022-02-07 08:20:00,1900-01-01 08:20:00,black/african american,1_Moving violation,No,7.0,Drake/Donohue,17:40:48,18:08:45,1061.0,1089.0,500.0,589.0,0,0
2022-02-07 09:35:00,1900-01-01 09:35:00,white,2_Equipment violation,No,7.0,SB 101/Rodeo,17:40:48,18:08:45,1061.0,1089.0,575.0,514.0,0,0
2022-02-07 08:18:00,1900-01-01 08:18:00,asian,1_Moving violation,No,1.0,419 Drake Avenue,17:40:48,18:08:45,1061.0,1089.0,498.0,591.0,0,0
2022-02-07 09:01:00,1900-01-01 09:01:00,black/african american,2_Equipment violation,No,1.0,800 Redwood Highway ,17:40:48,18:08:45,1061.0,1089.0,541.0,548.0,0,0
2022-02-07 09:56:00,1900-01-01 09:56:00,white,2_Equipment violation,No,1.0,200 Seminary Drive,17:40:48,18:08:45,1061.0,1089.0,596.0,493.0,0,0
2022-02-07 10:56:00,1900-01-01 10:56:00,hispanic/latino(a),2_Equipment violation,No,7.0,Rosemont/Beryl,17:40:48,18:08:45,1061.0,1089.0,656.0,433.0,0,0
2022-02-07 18:16:00,1900-01-01 18:16:00,white,"3_Non-moving violation, including registration",Yes,12.0,1 Stin00n lot,17:40:48,18:08:45,1061.0,1089.0,1096.0,-7.0,1,1
2022-02-06 06:17:00,1900-01-01 06:17:00,white,1_Moving violation,No,12.0,13000 sr1,17:39:41,18:07:41,1060.0,1088.0,377.0,711.0,0,0
2022-02-07 22:46:00,1900-01-01 22:46:00,white,1_Moving violation,No,1.0,Redwood Highway Frontage Road/ Reed Blvd ,17:40:48,18:08:45,1061.0,1089.0,1366.0,-277.0,0,1
2022-02-08 00:38:00,1900-01-01 00:38:00,white,2_Equipment violation,No,1.0,Shoreline Highway/ Almonte Blvd ,17:41:56,18:09:48,1062.0,1090.0,38.0,1052.0,0,0
2022-02-08 03:16:00,1900-01-01 03:16:00,white,"3_Non-moving violation, including registration",No,7.0,800 Redwood Hwy Frontage Rd,17:41:56,18:09:48,1062.0,1090.0,196.0,894.0,0,0
2022-02-07 19:30:00,1900-01-01 19:30:00,hispanic/latino(a),2_Equipment violation,No,2.0,Nb 101 @ BMK,17:40:48,18:08:45,1061.0,1089.0,1170.0,-81.0,1,1
2022-02-08 03:13:00,1900-01-01 03:13:00,white,2_Equipment violation,No,1.0,Redwood Highway Frontag Road / Seminary ,17:41:56,18:09:48,1062.0,1090.0,193.0,897.0,0,0
2022-02-08 08:20:00,1900-01-01 08:20:00,asian,1_Moving violation,No,7.0,Drake/Donohue,17:41:56,18:09:48,1062.0,1090.0,500.0,590.0,0,0
2022-02-07 17:10:00,1900-01-01 17:10:00,white,"3_Non-moving violation, including registration",No,7.0,SB 101/Rodeo,17:40:48,18:08:45,1061.0,1089.0,1030.0,59.0,0,0
2022-02-08 08:50:00,1900-01-01 08:50:00,black/african american,2_Equipment violation,No,1.0,800 Redwood Highway Frontage Rd,17:41:56,18:09:48,1062.0,1090.0,530.0,560.0,0,0
2022-02-08 11:44:00,1900-01-01 11:44:00,asian,1_Moving violation,No,,SB 101 @ Lucas Valley Road,17:41:56,18:09:48,1062.0,1090.0,704.0,386.0,0,0
2022-02-07 17:18:00,1900-01-01 17:18:00,black/african american,2_Equipment violation,No,1.0,Sir Francis drake at Portal,17:40:48,18:08:45,1061.0,1089.0,1038.0,51.0,0,0
2022-02-08 20:50:00,1900-01-01 20:50:00,black/african american,2_Equipment violation,No,1.0,800 Redwood Hwy,17:41:56,18:09:48,1062.0,1090.0,1250.0,-160.0,1,1
2022-02-08 10:27:00,1900-01-01 10:27:00,white,2_Equipment violation,No,1.0,Bridge Blvd at Bridgeway ,17:41:56,18:09:48,1062.0,1090.0,627.0,463.0,0,0
2022-02-08 12:18:00,1900-01-01 12:18:00,hispanic/latino(a),,No,1.0,600 Redwood Hwy ,17:41:56,18:09:48,1062.0,1090.0,738.0,352.0,0,0
2022-02-08 19:59:00,1900-01-01 19:59:00,hispanic/latino(a),2_Equipment violation,No,1.0,Drake Avenue / Cole Drive,17:41:56,18:09:48,1062.0,1090.0,1199.0,-109.0,1,1
2022-02-08 21:20:00,1900-01-01 21:20:00,white,"3_Non-moving violation, including registration",No,7.0,600 Redwood Hwy Frontage Rd ,17:41:56,18:09:48,1062.0,1090.0,1280.0,-190.0,0,1
2022-02-08 22:58:00,1900-01-01 22:58:00,hispanic/latino(a),,No,12.0,Peachstone/Miller Creek ,17:41:56,18:09:48,1062.0,1090.0,1378.0,-288.0,0,1
2022-02-08 22:58:00,1900-01-01 22:58:00,hispanic/latino(a),,No,12.0,Peachstone/Miller Creek ,17:41:56,18:09:48,1062.0,1090.0,1378.0,-288.0,0,1
2022-02-08 03:50:00,1900-01-01 03:50:00,hispanic/latino(a),1_Moving violation,No,2.0,400 Alameda Del Prado ,17:41:56,18:09:48,1062.0,1090.0,230.0,860.0,0,0
2022-02-08 20:15:00,1900-01-01 20:15:00,asian,1_Moving violation,No,,Bridge Blvd/Bridgeway,17:41:56,18:09:48,1062.0,1090.0,1215.0,-125.0,1,1
2022-02-08 20:17:00,1900-01-01 20:17:00,black/african american,2_Equipment violation,No,1.0,Bridge Boulevard / Bridgeway ,17:41:56,18:09:48,1062.0,1090.0,1217.0,-127.0,1,1
2022-02-08 20:34:00,1900-01-01 20:34:00,white,2_Equipment violation,No,1.0,Redwood Highway Frontage Road / Highway 101 North,17:41:56,18:09:48,1062.0,1090.0,1234.0,-144.0,1,1
2022-02-09 00:06:00,1900-01-01 00:06:00,white,,Yes,1.0,Drake Avenue / Terence’s Drive,17:43:03,18:10:52,1063.0,1091.0,6.0,1085.0,0,0
2022-02-09 07:23:00,1900-01-01 07:23:00,hispanic/latino(a),2_Equipment violation,No,1.0,Hwy 1 at Laurel way ,17:43:03,18:10:52,1063.0,1091.0,443.0,648.0,0,0
2022-02-09 12:05:00,1900-01-01 12:05:00,white,2_Equipment violation,No,7.0,Bridge/Bridgeway ,17:43:03,18:10:52,1063.0,1091.0,725.0,366.0,0,0
2022-02-09 13:02:00,1900-01-01 13:02:00,hispanic/latino(a),2_Equipment violation,No,1.0,Sb 101 at n San Pedro off,17:43:03,18:10:52,1063.0,1091.0,782.0,309.0,0,0
2022-02-09 13:31:00,1900-01-01 13:31:00,white,"3_Non-moving violation, including registration",No,12.0,5000 panoramic ,17:43:03,18:10:52,1063.0,1091.0,811.0,280.0,0,0
